epoch,param,category,norm,max_abs,mean_abs,std,numel
9,model.encoder_layers.0.2.1.0.norm.bias,norm,0.6726767420768738,0.10472977161407471,0.01824641227722168,0.02428860031068325,768
9,model.encoder_layers.0.2.1.0.fn.to_qkv.weight,other,26.869068145751953,0.1241236999630928,0.020505577325820923,0.02473900280892849,1179648
9,model.encoder_layers.0.2.1.0.fn.to_out.weight,other,18.296146392822266,0.12069333344697952,0.024447808042168617,0.029177285730838776,393216
9,model.encoder_layers.0.2.1.0.fn.to_out.bias,other,0.8117165565490723,0.09693346917629242,0.024749137461185455,0.02928481064736843,768
9,model.encoder_layers.0.2.1.0.fn.rope.log_scale,rope_scale,2.8668220043182373,2.8668220043182373,2.8668220043182373,0.0,1
9,model.encoder_layers.0.2.1.0.fn.rope.scale_x,rope_scale,4.733591556549072,2.149749517440796,1.1459529399871826,0.30502036213874817,16
9,model.encoder_layers.0.2.1.0.fn.rope.scale_y,rope_scale,4.851359844207764,2.0870230197906494,1.1692205667495728,0.3329133093357086,16
9,model.encoder_layers.0.2.1.0.fn.rope.inv_freq,rope_scale,1.5115082263946533,1.0,0.24739530682563782,0.29500123858451843,16
9,model.encoder_layers.0.2.1.1.norm.weight,norm,26.130245208740234,1.0324028730392456,0.9424490332603455,0.028985893353819847,768
9,model.encoder_layers.0.2.1.1.norm.bias,norm,0.5371782779693604,0.09969285875558853,0.015061740763485432,0.019380562007427216,768
9,model.encoder_layers.0.2.1.1.fn.w1.weight,other,54.1956901550293,0.11702226847410202,0.0206556785851717,0.024951793253421783,4718592
9,model.encoder_layers.0.2.1.1.fn.w1.bias,other,1.9488486051559448,0.07004575431346893,0.020408572629094124,0.02307000942528248,6144
9,model.encoder_layers.0.2.1.1.fn.w2.weight,other,26.536972045898438,0.09304861724376678,0.01386851817369461,0.017277395352721214,2359296
9,model.encoder_layers.0.2.1.1.fn.w2.bias,other,0.4044508635997772,0.049423977732658386,0.011757834814488888,0.014589660800993443,768
9,model.encoder_layers.0.2.2.0.norm.weight,norm,26.311084747314453,1.005184531211853,0.9492404460906982,0.018449516966938972,768
9,model.encoder_layers.0.2.2.0.norm.bias,norm,0.488309383392334,0.0535823330283165,0.013698593713343143,0.017630882561206818,768
9,model.encoder_layers.0.2.2.0.fn.to_qkv.weight,other,26.139022827148438,0.11541880667209625,0.020006174221634865,0.02406681887805462,1179648
9,model.encoder_layers.0.2.2.0.fn.to_out.weight,other,17.650136947631836,0.09746532142162323,0.02362244389951229,0.02814706414937973,393216
9,model.encoder_layers.0.2.2.0.fn.to_out.bias,other,0.7898964881896973,0.09290557354688644,0.024359650909900665,0.028483424335718155,768
9,model.encoder_layers.0.2.2.0.fn.rope.log_scale,rope_scale,3.297569513320923,3.297569513320923,3.297569513320923,0.0,1
9,model.encoder_layers.0.2.2.0.fn.rope.scale_x,rope_scale,4.368475914001465,1.4787750244140625,1.0841258764266968,0.1362151950597763,16
9,model.encoder_layers.0.2.2.0.fn.rope.scale_y,rope_scale,4.324536323547363,1.496680498123169,1.073307752609253,0.13410961627960205,16
9,model.encoder_layers.0.2.2.0.fn.rope.inv_freq,rope_scale,1.5115082263946533,1.0,0.24739530682563782,0.29500123858451843,16
9,model.encoder_layers.0.2.2.1.norm.weight,norm,26.309165954589844,1.0153604745864868,0.9489526152610779,0.027491286396980286,768
9,model.encoder_layers.0.2.2.1.norm.bias,norm,0.5281414985656738,0.06743776053190231,0.015387224964797497,0.019069595262408257,768
9,model.encoder_layers.0.2.2.1.fn.w1.weight,other,54.74433517456055,0.11751656979322433,0.020826973021030426,0.025204498320817947,4718592
9,model.encoder_layers.0.2.2.1.fn.w1.bias,other,2.030871629714966,0.07033485174179077,0.021163685247302055,0.023747557774186134,6144
9,model.encoder_layers.0.2.2.1.fn.w2.weight,other,27.158327102661133,0.09411957859992981,0.014182493090629578,0.017681952565908432,2359296
9,model.encoder_layers.0.2.2.1.fn.w2.bias,other,0.40557369589805603,0.056136585772037506,0.011519979685544968,0.01461641676723957,768
9,model.encoder_layers.0.2.3.0.norm.weight,norm,26.262910842895508,0.9976719617843628,0.947502076625824,0.018437320366501808,768
9,model.encoder_layers.0.2.3.0.norm.bias,norm,0.3945028483867645,0.07869163900613785,0.010781272314488888,0.014234368689358234,768
9,model.encoder_layers.0.2.3.0.fn.to_qkv.weight,other,26.02060317993164,0.10240252315998077,0.019923511892557144,0.023957788944244385,1179648
9,model.encoder_layers.0.2.3.0.fn.to_out.weight,other,17.51736831665039,0.1106208860874176,0.023532727733254433,0.02793538197875023,393216
9,model.encoder_layers.0.2.3.0.fn.to_out.bias,other,0.7556067705154419,0.08327902853488922,0.023022489622235298,0.02724679559469223,768
9,model.encoder_layers.0.2.3.0.fn.rope.log_scale,rope_scale,3.700620651245117,3.700620651245117,3.700620651245117,0.0,1
9,model.encoder_layers.0.2.3.0.fn.rope.scale_x,rope_scale,4.111037731170654,1.1684746742248535,1.0266178846359253,0.05001521110534668,16
9,model.encoder_layers.0.2.3.0.fn.rope.scale_y,rope_scale,4.133230686187744,1.179418683052063,1.0323795080184937,0.045226242393255234,16
9,model.encoder_layers.0.2.3.0.fn.rope.inv_freq,rope_scale,1.5115082263946533,1.0,0.24739530682563782,0.29500123858451843,16
9,model.encoder_layers.0.2.3.1.norm.weight,norm,26.511262893676758,1.0301601886749268,0.9562938809394836,0.025850944221019745,768
9,model.encoder_layers.0.2.3.1.norm.bias,norm,0.5867060422897339,0.07224539667367935,0.01694159395992756,0.021184580400586128,768
9,model.encoder_layers.0.2.3.1.fn.w1.weight,other,55.0499153137207,0.10663443803787231,0.020902829244732857,0.02534513548016548,4718592
9,model.encoder_layers.0.2.3.1.fn.w1.bias,other,2.12924861907959,0.0714832991361618,0.02233794890344143,0.024493912234902382,6144
9,model.encoder_layers.0.2.3.1.fn.w2.weight,other,27.429784774780273,0.10173363983631134,0.0142938531935215,0.01785869523882866,2359296
9,model.encoder_layers.0.2.3.1.fn.w2.bias,other,0.4409349262714386,0.05623748153448105,0.012671838514506817,0.01589115522801876,768
9,model.decoder_cross_attn.q_proj_weight,cross_q,34.19446563720703,0.3743707537651062,0.03641635179519653,0.044524211436510086,589824
9,model.decoder_cross_attn.k_proj_weight,cross_k,73.99335479736328,2.020197868347168,0.042161885648965836,0.08910039067268372,689664
9,model.decoder_cross_attn.v_proj_weight,cross_v,38.755104064941406,0.35272157192230225,0.03546571731567383,0.04666705057024956,689664
9,model.decoder_cross_attn.in_proj_bias,other,19.858680725097656,2.03657865524292,0.18456417322158813,0.41381195187568665,2304
9,model.decoder_cross_attn.out_proj.weight,other,19.552932739257812,0.11117316037416458,0.02130887657403946,0.02545967511832714,589824
9,model.decoder_cross_attn.out_proj.bias,other,0.24759116768836975,0.0360775887966156,0.007035985589027405,0.008939995430409908,768
9,model.reconstruction_head.0.weight,other,27.35613250732422,0.12075506895780563,0.021016083657741547,0.025187429040670395,1179648
9,model.reconstruction_head.0.bias,other,1.1523361206054688,0.08252169191837311,0.023852013051509857,0.028825607150793076,1536
9,model.reconstruction_head.1.weight,other,38.52845001220703,1.083081841468811,0.9824447631835938,0.035158563405275345,1536
9,model.reconstruction_head.1.bias,other,2.482789993286133,0.15062248706817627,0.05817541852593422,0.02515767142176628,1536
9,model.reconstruction_head.3.weight,other,30.18766212463379,0.2506832778453827,0.01583668403327465,0.01965399459004402,2359296
9,model.reconstruction_head.3.bias,other,0.5785481929779053,0.03818970546126366,0.012553582899272442,0.014757457189261913,1536
9,model.reconstruction_head.4.weight,other,38.46588134765625,1.1609007120132446,0.9804608225822449,0.044661715626716614,1536
9,model.reconstruction_head.4.bias,other,1.6801480054855347,0.10226163268089294,0.037496618926525116,0.020804017782211304,1536
9,model.reconstruction_head.6.weight,other,2.6951375007629395,0.41537755727767944,0.017014244571328163,0.025540051981806755,10752
9,model.reconstruction_head.6.bias,other,0.03436218202114105,0.017324771732091904,0.012037991546094418,0.011867262423038483,7
9,model.to_logits.0.query,other,28.31597328186035,3.0487780570983887,0.8215956687927246,1.0204269886016846,768
9,model.to_logits.0.cross.to_q.weight,other,13.067200660705566,0.0360843650996685,0.01805148273706436,0.02083856798708439,393216
9,model.to_logits.0.cross.to_k.weight,other,13.06422233581543,0.036084383726119995,0.01805371791124344,0.02083384431898594,393216
9,model.to_logits.0.cross.to_v.weight,other,13.074956893920898,0.03608427941799164,0.018067365512251854,0.020850934088230133,393216
9,model.to_logits.0.cross.to_out.0.weight,other,15.999612808227539,0.04419410973787308,0.022092381492257118,0.025514816865324974,393216
9,model.to_logits.0.cross.to_out.0.bias,other,0.6907379627227783,0.04418957233428955,0.02152079902589321,0.024920614436268806,768
9,model.to_logits.1.weight,other,27.712812423706055,1.0,1.0,0.0,768
9,model.to_logits.1.bias,other,0.0,0.0,0.0,0.0,768
9,model.to_logits.2.weight,other,1.530956745147705,0.03608211129903793,0.018050450831651688,0.020878151059150696,5376
9,model.to_logits.2.bias,other,0.05377568304538727,0.035789888352155685,0.01673414371907711,0.021866824477910995,7
9,model.z_query_projection.weight,other,4.312894344329834,0.12085842341184616,0.02099846675992012,0.02709171175956726,25344
9,model.z_query_projection.bias,other,0.3432330787181854,0.041670504957437515,0.009775906801223755,0.012392810545861721,768
14,_class_weights,other,106.23170471191406,50.0,34.290767669677734,22.561687469482422,7
14,model.spatial_latent_content,other,0.6748782396316528,0.21502697467803955,0.0077673387713730335,0.024346552789211273,768
14,model.mask_token,other,0.5322583317756653,0.06166691705584526,0.01558577362447977,0.01921081356704235,768
14,model.refinement_latent_content,other,0.5646453499794006,0.06559932231903076,0.016248993575572968,0.020377956330776215,768
14,model.global_latents,other,8.104735374450684,0.12362358719110489,0.020628612488508224,0.025849295780062675,98304
14,model.global_query,other,1.4895539283752441,0.15538109838962555,0.04520639777183533,0.053781040012836456,768
14,model.input_processor.geometry._sqrt_2,other,1.4142135381698608,1.4142135381698608,1.4142135381698608,0.0,1
14,model.input_processor.geometry.token_centers_lookup,other,117311.375,7665.0,705.1636352539062,1563.318359375,5632
14,model.input_processor.geometry.token_gsd_lookup,other,792.9344482421875,30.0,5.290909290313721,9.146546363830566,5632
14,model.input_processor.geometry._token_width,other,10.0,10.0,10.0,0.0,1
14,model.input_processor.geometry._half_token_width,other,5.0,5.0,5.0,0.0,1
14,model.input_processor.spectral_encoder.means,other,5222.04638671875,2215.0,1042.1578369140625,607.0877685546875,19
14,model.input_processor.spectral_encoder.stds,other,166.13247680664062,80.0,30.0,24.152294158935547,19
14,model.input_processor.spectral_encoder.physics_codebook,other,5.012136936187744,0.999914288520813,0.05797535553574562,0.2019486129283905,570
14,model.input_processor.spectral_encoder.named_embeddings.ELEVATION.embedding,other,0.05752449855208397,0.030506247654557228,0.010744928382337093,0.013548075221478939,19
14,model.input_processor.spectral_encoder.named_embeddings.VV.embedding,other,0.07649964839220047,0.035399794578552246,0.015402243472635746,0.017666593194007874,19
14,model.input_processor.spectral_encoder.named_embeddings.VH.embedding,other,0.09315652400255203,0.05019088461995125,0.017510179430246353,0.021956931799650192,19
14,model.input_processor.spectral_encoder.named_embeddings.ABSTRACT_bw_15_wl_15.embedding,other,0.06677791476249695,0.026987340301275253,0.012447464279830456,0.015634708106517792,19
14,model.input_processor.spectral_encoder.named_embeddings.ABSTRACT_bw_14_wl_14.embedding,other,0.08699485659599304,0.038011062890291214,0.01608380861580372,0.02049933932721615,19
14,model.input_processor.resolution_encoder.gsd_values,other,35.040836334228516,30.0,7.174999713897705,10.796924591064453,8
14,model.input_processor.time_encoder.angular_freqs,other,1.2049944400787354,0.4131409525871277,0.21517759561538696,0.12172282487154007,24
14,model.input_processor.time_encoder.time_values,other,4034.317138671875,365.0,182.5,105.7993392944336,366
14,model.input_processor.encoder_mlp.0.weight,other,17.898405075073242,0.32179075479507446,0.03540002927184105,0.04227360337972641,178944
14,model.input_processor.encoder_mlp.0.bias,other,1.1375815868377686,0.11315898597240448,0.03509062901139259,0.041049305349588394,768
14,model.input_processor.encoder_mlp.2.weight,other,27.51126480102539,1.172935962677002,0.9924366474151611,0.024035045877099037,768
14,model.input_processor.encoder_mlp.2.bias,other,0.39172980189323425,0.060106899589300156,0.010914228856563568,0.013567745685577393,768
14,model.input_processor.encoder_mlp.3.weight,other,8.357704162597656,0.17860190570354462,0.02195928245782852,0.026656538248062134,98304
14,model.input_processor.encoder_mlp.3.bias,other,0.2834276258945465,0.059634577482938766,0.021204233169555664,0.025129199028015137,128
14,model.input_processor.decoder_mlp.0.weight,other,15.926612854003906,0.21319963037967682,0.10611140727996826,0.12252983450889587,16896
14,model.input_processor.decoder_mlp.0.bias,other,3.3117847442626953,0.2128668576478958,0.10221145302057266,0.11955960839986801,768
14,model.input_processor.decoder_mlp.2.weight,other,27.712812423706055,1.0,1.0,0.0,768
14,model.input_processor.decoder_mlp.2.bias,other,0.0,0.0,0.0,0.0,768
14,model.input_processor.decoder_mlp.3.weight,other,6.53354024887085,0.036083612591028214,0.018057068809866905,0.020838258787989616,98304
14,model.input_processor.decoder_mlp.3.bias,other,0.23102544248104095,0.03559267148375511,0.017489712685346603,0.020451482385396957,128
14,model.geo_pruning.geometry._sqrt_2,other,1.4142135381698608,1.4142135381698608,1.4142135381698608,0.0,1
14,model.geo_pruning.geometry.token_centers_lookup,other,117311.375,7665.0,705.1636352539062,1563.318359375,5632
14,model.geo_pruning.geometry.token_gsd_lookup,other,792.9344482421875,30.0,5.290909290313721,9.146546363830566,5632
14,model.geo_pruning.geometry._token_width,other,10.0,10.0,10.0,0.0,1
14,model.geo_pruning.geometry._half_token_width,other,5.0,5.0,5.0,0.0,1
14,model.encoder_layers.0.0.norm.weight,norm,22.565832138061523,0.9110514521598816,0.8116204142570496,0.06573145091533661,768
14,model.encoder_layers.0.0.norm.bias,norm,1.3521872758865356,0.16925469040870667,0.035014573484659195,0.04860847815871239,768
14,model.encoder_layers.0.0.fn.to_q.weight,other,19.41558074951172,0.09015333652496338,0.01811046153306961,0.02189389429986477,786432
14,model.encoder_layers.0.0.fn.to_k.weight,other,18.03321647644043,0.15605396032333374,0.04237842932343483,0.04981039837002754,131072
14,model.encoder_layers.0.0.fn.to_v.weight,other,19.816221237182617,0.16761991381645203,0.04670502245426178,0.05473531782627106,131072
14,model.encoder_layers.0.0.fn.to_out.weight,other,22.517465591430664,0.14101608097553253,0.020731240510940552,0.02539166994392872,786432
14,model.encoder_layers.0.0.fn.to_out.bias,other,0.5991477966308594,0.09684570878744125,0.0177267175167799,0.021633736789226532,768
14,model.encoder_layers.0.1.norm.weight,norm,26.43021011352539,1.0321242809295654,0.9534127116203308,0.02414763532578945,768
14,model.encoder_layers.0.1.norm.bias,norm,1.3501969575881958,0.12992022931575775,0.043926868587732315,0.048749614506959915,768
14,model.encoder_layers.0.1.fn.w1.weight,other,66.08585357666016,0.14031589031219482,0.024611495435237885,0.030425895005464554,4718592
14,model.encoder_layers.0.1.fn.w1.bias,other,2.050678253173828,0.08208497613668442,0.02145371027290821,0.02559126727283001,6144
14,model.encoder_layers.0.1.fn.w2.weight,other,35.901832580566406,0.11267449706792831,0.01855560392141342,0.02337457612156868,2359296
14,model.encoder_layers.0.1.fn.w2.bias,other,0.43777045607566833,0.10126859694719315,0.012612368911504745,0.015779266133904457,768
14,model.encoder_layers.0.2.0.0.norm.weight,norm,25.667705535888672,0.9828052520751953,0.9259673953056335,0.020929964259266853,768
14,model.encoder_layers.0.2.0.0.norm.bias,norm,0.5171070694923401,0.09782829880714417,0.014102098532021046,0.018660996109247208,768
14,model.encoder_layers.0.2.0.0.fn.to_qkv.weight,other,26.363256454467773,0.11563155800104141,0.020118407905101776,0.02427322417497635,1179648
14,model.encoder_layers.0.2.0.0.fn.to_out.weight,other,18.10219383239746,0.10711588710546494,0.024089112877845764,0.02886797860264778,393216
14,model.encoder_layers.0.2.0.0.fn.to_out.bias,other,0.880307674407959,0.12238629907369614,0.026353182271122932,0.031777217984199524,768
14,model.encoder_layers.0.2.0.0.fn.rope.log_scale,rope_scale,3.6251673698425293,3.6251673698425293,3.6251673698425293,0.0,1
14,model.encoder_layers.0.2.0.0.fn.rope.scale_x,rope_scale,4.130326271057129,1.1741927862167358,1.0310511589050293,0.05804097652435303,16
14,model.encoder_layers.0.2.0.0.fn.rope.scale_y,rope_scale,4.152287483215332,1.2138733863830566,1.0359294414520264,0.06884709745645523,16
14,model.encoder_layers.0.2.0.0.fn.rope.inv_freq,rope_scale,1.5115082263946533,1.0,0.24739530682563782,0.29500123858451843,16
14,model.encoder_layers.0.2.0.1.norm.weight,norm,25.683855056762695,1.014724612236023,0.9262892603874207,0.030369475483894348,768
14,model.encoder_layers.0.2.0.1.norm.bias,norm,1.0158839225769043,0.1176731213927269,0.029079928994178772,0.03666204586625099,768
14,model.encoder_layers.0.2.0.1.fn.w1.weight,other,58.39577102661133,0.1361408233642578,0.021951457485556602,0.026885299012064934,4718592
14,model.encoder_layers.0.2.0.1.fn.w1.bias,other,2.114954710006714,0.09258132427930832,0.02200203202664852,0.025579266250133514,6144
14,model.encoder_layers.0.2.0.1.fn.w2.weight,other,29.58538246154785,0.18670761585235596,0.015266017988324165,0.019262099638581276,2359296
14,model.encoder_layers.0.2.0.1.fn.w2.bias,other,0.4758126437664032,0.0718240961432457,0.013231738470494747,0.01714160479605198,768
14,model.encoder_layers.0.2.1.0.norm.weight,norm,26.963369369506836,1.0366578102111816,0.9727416634559631,0.02046946808695793,768
14,model.encoder_layers.0.2.1.0.norm.bias,norm,0.7286677360534668,0.12347480654716492,0.019375650212168694,0.02631056308746338,768
14,model.encoder_layers.0.2.1.0.fn.to_qkv.weight,other,27.85846710205078,0.13341276347637177,0.021108131855726242,0.025649918243288994,1179648
14,model.encoder_layers.0.2.1.0.fn.to_out.weight,other,18.97625732421875,0.1376609057188034,0.025174632668495178,0.030261894688010216,393216
14,model.encoder_layers.0.2.1.0.fn.to_out.bias,other,0.8389033675193787,0.10731974244117737,0.025433236733078957,0.030281635001301765,768
14,model.encoder_layers.0.2.1.0.fn.rope.log_scale,rope_scale,2.8916432857513428,2.8916432857513428,2.8916432857513428,0.0,1
14,model.encoder_layers.0.2.1.0.fn.rope.scale_x,rope_scale,4.760645389556885,2.258674383163452,1.1466840505599976,0.32920050621032715,16
14,model.encoder_layers.0.2.1.0.fn.rope.scale_y,rope_scale,4.929625034332275,2.213045120239258,1.1799308061599731,0.36746150255203247,16
14,model.encoder_layers.0.2.1.0.fn.rope.inv_freq,rope_scale,1.5115082263946533,1.0,0.24739530682563782,0.29500123858451843,16
14,model.encoder_layers.0.2.1.1.norm.weight,norm,26.01900291442871,1.0516607761383057,0.9382403492927551,0.03466782346367836,768
14,model.encoder_layers.0.2.1.1.norm.bias,norm,0.6468456387519836,0.13343752920627594,0.017960451543331146,0.023330092430114746,768
14,model.encoder_layers.0.2.1.1.fn.w1.weight,other,57.0341796875,0.1338644176721573,0.021563323214650154,0.026258641853928566,4718592
14,model.encoder_layers.0.2.1.1.fn.w1.bias,other,2.016042470932007,0.07366564124822617,0.02106902003288269,0.023775529116392136,6144
14,model.encoder_layers.0.2.1.1.fn.w2.weight,other,29.288877487182617,0.11380058526992798,0.01524623204022646,0.01906903274357319,2359296
14,model.encoder_layers.0.2.1.1.fn.w2.bias,other,0.44335678219795227,0.05826384946703911,0.012843083590269089,0.015966562554240227,768
14,model.encoder_layers.0.2.2.0.norm.weight,norm,26.13416862487793,1.0110477209091187,0.9427980780601501,0.021179333329200745,768
